class,image_path,name,xmax,xmin,ymax,ymin,confidence
3,6dc09e56295226ec4d00b1d3bf69db86.jpg,GARBAGE,536.7398681640625,475.2261047363281,313.6861877441406,266.69171142578125,0.6061839461326599
3,6dc09e56295226ec4d00b1d3bf69db86.jpg,GARBAGE,544.4286499023438,491.22772216796875,282.8911437988281,242.69320678710938,0.44435396790504456
3,6da17b2bc0057a7b1e211790fedacc77.jpg,GARBAGE,208.2187957763672,127.7228775024414,257.20330810546875,202.21189880371094,0.6525509357452393
3,6da17b2bc0057a7b1e211790fedacc77.jpg,GARBAGE,940.8682250976562,886.1278686523438,227.7185516357422,184.36318969726562,0.5371826887130737
3,6da17b2bc0057a7b1e211790fedacc77.jpg,GARBAGE,521.7640991210938,441.1599426269531,502.9885559082031,442.7312316894531,0.5319572687149048
3,6da17b2bc0057a7b1e211790fedacc77.jpg,GARBAGE,252.3675537109375,176.05564880371094,261.6016540527344,204.1503143310547,0.4204530715942383
4,6d78af4314b37e83d002af4fe9ef3f2f.jpg,CONSTRUCTION_ROAD,954.5108642578125,301.0548095703125,519.9984130859375,211.8358917236328,0.7298926711082458
4,6d78af4314b37e83d002af4fe9ef3f2f.jpg,CONSTRUCTION_ROAD,436.65576171875,8.515145301818848,504.1010437011719,231.142822265625,0.6138365864753723
4,6d78af4314b37e83d002af4fe9ef3f2f.jpg,CONSTRUCTION_ROAD,236.03271484375,9.220309257507324,308.4062805175781,222.26454162597656,0.5645045042037964
9,6d5cb9abca91a010f1936f3be369223b.jpg,CLUTTER_SIDEWALK,603.0596313476562,289.2254943847656,255.8050537109375,162.37271118164062,0.5430684685707092
3,6d5cb9abca91a010f1936f3be369223b.jpg,GARBAGE,275.6593933105469,202.8170166015625,247.44949340820312,200.40042114257812,0.5367857217788696
9,6d5cb9abca91a010f1936f3be369223b.jpg,CLUTTER_SIDEWALK,960.0,835.2848510742188,265.3620300292969,155.6510772705078,0.5151616930961609
9,6d5cb9abca91a010f1936f3be369223b.jpg,CLUTTER_SIDEWALK,900.7999267578125,608.3389892578125,253.71595764160156,161.55430603027344,0.4660354256629944
3,6d5503356126134b083f9281274d88bf.jpg,GARBAGE,778.6784057617188,665.4615478515625,459.255859375,374.3297119140625,0.6851520538330078
4,6d3e0c409c8af04d9e18e6addde956eb.jpg,CONSTRUCTION_ROAD,865.9041137695312,663.3793334960938,309.20782470703125,229.32102966308594,0.5958082675933838
4,6d3e0c409c8af04d9e18e6addde956eb.jpg,CONSTRUCTION_ROAD,958.2261962890625,787.9453735351562,308.53143310546875,227.49484252929688,0.5620829463005066
3,6d24826f75cb435e2c58d6ea49d545fd.jpg,GARBAGE,752.132568359375,602.9046630859375,219.4403839111328,137.1421661376953,0.7363684177398682
3,6d24826f75cb435e2c58d6ea49d545fd.jpg,GARBAGE,526.4609985351562,424.46856689453125,214.0004425048828,150.67080688476562,0.6282183527946472
3,6d24826f75cb435e2c58d6ea49d545fd.jpg,GARBAGE,904.5586547851562,778.6924438476562,184.19056701660156,98.33350372314453,0.577049195766449
2,6d24826f75cb435e2c58d6ea49d545fd.jpg,POTHOLES,958.0654907226562,684.5191650390625,413.2585754394531,202.14691162109375,0.48712170124053955
3,6d24826f75cb435e2c58d6ea49d545fd.jpg,GARBAGE,607.49951171875,463.4429626464844,169.53160095214844,100.88787078857422,0.4712560176849365
8,6d0ca5a544f4232c12aabf378eca7132.jpg,SAND_ON_ROAD,960.0,799.2010498046875,249.0055694580078,145.5878143310547,0.5497264862060547
8,6d0ca5a544f4232c12aabf378eca7132.jpg,SAND_ON_ROAD,859.7592163085938,707.2222900390625,219.7231903076172,120.04440307617188,0.5088503360748291
3,6cfc6b30bc66bd764f8909148718c204.jpg,GARBAGE,233.6024169921875,115.17898559570312,273.7268371582031,183.82296752929688,0.61885666847229
3,6cfc6b30bc66bd764f8909148718c204.jpg,GARBAGE,142.68875122070312,1.723752737045288,275.076171875,188.54440307617188,0.4981236159801483
3,6cf9bfac4df1d455b1120e1965b73cc2.jpg,GARBAGE,128.3685760498047,41.5028076171875,304.6943359375,241.83731079101562,0.5637766122817993
9,6cf9bfac4df1d455b1120e1965b73cc2.jpg,CLUTTER_SIDEWALK,850.7449951171875,441.0846862792969,320.5891418457031,190.6693572998047,0.560328483581543
9,6cf9bfac4df1d455b1120e1965b73cc2.jpg,CLUTTER_SIDEWALK,468.9297180175781,7.3409600257873535,338.2842102050781,207.9993133544922,0.5354495644569397
3,6cf9bfac4df1d455b1120e1965b73cc2.jpg,GARBAGE,256.8063049316406,201.0152130126953,201.05850219726562,159.30291748046875,0.4787803888320923
3,6ca6015606c6665e0e8fd2e5923afd7f.jpg,GARBAGE,733.0784301757812,593.5872802734375,287.2366943359375,200.0008544921875,0.7166568636894226
3,6ca6015606c6665e0e8fd2e5923afd7f.jpg,GARBAGE,760.2550659179688,686.2407836914062,466.3323974609375,407.4687805175781,0.6569691300392151
3,6ca6015606c6665e0e8fd2e5923afd7f.jpg,GARBAGE,545.1534423828125,463.2906799316406,458.044189453125,402.6453552246094,0.4982191324234009
3,6ca6015606c6665e0e8fd2e5923afd7f.jpg,GARBAGE,940.8360595703125,883.3712768554688,325.4457092285156,277.704345703125,0.48995646834373474
8,6c86868845ad1fccb925668be8369fc6.jpg,SAND_ON_ROAD,222.17776489257812,0.0,316.7833251953125,175.4405975341797,0.6503257155418396
8,6c86868845ad1fccb925668be8369fc6.jpg,SAND_ON_ROAD,526.5978393554688,409.8381042480469,301.0573425292969,210.39122009277344,0.6261803507804871
8,6c86868845ad1fccb925668be8369fc6.jpg,SAND_ON_ROAD,410.9747314453125,204.34158325195312,313.6546936035156,195.6116180419922,0.5984145402908325
8,6c86868845ad1fccb925668be8369fc6.jpg,SAND_ON_ROAD,452.5157775878906,304.6409606933594,295.2376403808594,200.41944885253906,0.5421615242958069
4,6c8545c9e2b8872810c629b48f192c1c.jpg,CONSTRUCTION_ROAD,361.8780212402344,2.5255367755889893,453.1087951660156,0.928802490234375,0.693432629108429
0,6c8545c9e2b8872810c629b48f192c1c.jpg,GRAFFITI,865.2719116210938,761.2814331054688,237.17430114746094,149.82814025878906,0.6535358428955078
0,6c8545c9e2b8872810c629b48f192c1c.jpg,GRAFFITI,958.4691162109375,791.2421875,246.42483520507812,146.4903106689453,0.6384555101394653
4,6c8545c9e2b8872810c629b48f192c1c.jpg,CONSTRUCTION_ROAD,448.7111511230469,190.7884521484375,316.011962890625,90.18840789794922,0.5194199681282043
4,6c8545c9e2b8872810c629b48f192c1c.jpg,CONSTRUCTION_ROAD,459.7087097167969,302.3707275390625,273.62554931640625,129.62644958496094,0.46761929988861084
9,6c8132d6d42889be81581346b57da2fb.jpg,CLUTTER_SIDEWALK,612.5962524414062,4.975869655609131,537.483642578125,206.16494750976562,0.75094074010849
3,6c8132d6d42889be81581346b57da2fb.jpg,GARBAGE,300.91302490234375,124.65216827392578,441.1620178222656,345.9931335449219,0.47103363275527954
3,6c75802d63c1743aa9ca9b007ddc350b.jpg,GARBAGE,598.810546875,398.83258056640625,223.34246826171875,108.14725494384766,0.6983115077018738
3,6c75802d63c1743aa9ca9b007ddc350b.jpg,GARBAGE,405.0926208496094,294.81878662109375,209.9378204345703,126.24342346191406,0.5010058879852295
3,6c75802d63c1743aa9ca9b007ddc350b.jpg,GARBAGE,363.0834045410156,274.28704833984375,314.2815856933594,260.4345703125,0.43565037846565247
4,6c75802d63c1743aa9ca9b007ddc350b.jpg,CONSTRUCTION_ROAD,699.5508422851562,575.127197265625,112.9063949584961,54.72090530395508,0.40304315090179443
7,6c70c3fcf7c64063d3fd160ccaf5bb09.jpg,BAD_BILLBOARD,626.0482788085938,556.0636596679688,191.74700927734375,143.59234619140625,0.5153060555458069
4,6c38f9d6d40dfef7fa62b872bb7fdcb1.jpg,CONSTRUCTION_ROAD,470.88153076171875,239.8182373046875,201.06053161621094,114.97463989257812,0.569381058216095
4,6c38f9d6d40dfef7fa62b872bb7fdcb1.jpg,CONSTRUCTION_ROAD,870.0101318359375,426.7961120605469,322.8477783203125,137.88589477539062,0.4994550943374634
4,6c38f9d6d40dfef7fa62b872bb7fdcb1.jpg,CONSTRUCTION_ROAD,354.07000732421875,0.0,282.77166748046875,111.24150848388672,0.4057101309299469
0,6c114914cb336bf22cd508376fba9882.jpg,GRAFFITI,275.00921630859375,172.16224670410156,225.9843292236328,164.5496826171875,0.7258903384208679
3,6c114914cb336bf22cd508376fba9882.jpg,GARBAGE,712.5584106445312,664.4266967773438,250.51309204101562,207.6768798828125,0.5759623646736145
3,6c114914cb336bf22cd508376fba9882.jpg,GARBAGE,628.4689331054688,534.2114868164062,277.99163818359375,232.50729370117188,0.41407671570777893
7,6c0378f4b1e32b24e54104097c7e620a.jpg,BAD_BILLBOARD,237.07192993164062,134.45806884765625,185.85423278808594,128.99754333496094,0.48573100566864014
4,6bd049fd1a433e15c3470720bafa834d.jpg,CONSTRUCTION_ROAD,956.4166259765625,603.6013793945312,390.5715637207031,128.008056640625,0.6551471948623657
4,6bd049fd1a433e15c3470720bafa834d.jpg,CONSTRUCTION_ROAD,238.92559814453125,1.9681440591812134,309.4300842285156,144.73794555664062,0.6453329920768738
4,6bd049fd1a433e15c3470720bafa834d.jpg,CONSTRUCTION_ROAD,414.1413269042969,244.84779357910156,257.74188232421875,160.40231323242188,0.6295702457427979
4,6bd049fd1a433e15c3470720bafa834d.jpg,CONSTRUCTION_ROAD,689.8109130859375,503.5491943359375,276.9621276855469,148.68814086914062,0.6268541216850281
4,6bd049fd1a433e15c3470720bafa834d.jpg,CONSTRUCTION_ROAD,347.0008239746094,107.0108413696289,278.98638916015625,149.5837860107422,0.6118981838226318
9,6bb9e37c2e2f6fba3696ed3dc2f7fb28.jpg,CLUTTER_SIDEWALK,512.7301025390625,3.2847158908843994,330.8884582519531,185.99147033691406,0.53586345911026
2,6b7fbd520045b4a5eb415c0c7fbddcd6.jpg,POTHOLES,630.817626953125,414.0375671386719,250.7942657470703,156.09068298339844,0.7446589469909668
2,6b7fbd520045b4a5eb415c0c7fbddcd6.jpg,POTHOLES,657.7621459960938,518.880615234375,452.223388671875,246.00059509277344,0.703340470790863
2,6b7fbd520045b4a5eb415c0c7fbddcd6.jpg,POTHOLES,302.74822998046875,52.14926528930664,540.0,276.1979064941406,0.6901220083236694
2,6b7fbd520045b4a5eb415c0c7fbddcd6.jpg,POTHOLES,822.154541015625,673.9417114257812,245.94435119628906,170.47097778320312,0.6330823302268982
2,6b7fbd520045b4a5eb415c0c7fbddcd6.jpg,POTHOLES,335.5264892578125,266.6679992675781,208.3893280029297,158.9390411376953,0.4358966648578644
7,6b76ca5794543af7218aee9720d6f3be.jpg,BAD_BILLBOARD,366.73370361328125,206.93145751953125,222.99876403808594,124.32951354980469,0.7723641395568848
7,6b76ca5794543af7218aee9720d6f3be.jpg,BAD_BILLBOARD,286.8623352050781,45.93708801269531,221.41543579101562,126.94015502929688,0.7308485507965088
7,6b76ca5794543af7218aee9720d6f3be.jpg,BAD_BILLBOARD,440.5392150878906,279.1669006347656,224.5482177734375,88.4443588256836,0.5401244759559631
7,6b76ca5794543af7218aee9720d6f3be.jpg,BAD_BILLBOARD,661.038818359375,425.83929443359375,220.16856384277344,118.36354064941406,0.4415295422077179
9,6b248c6c07dfbb03e1a042b3d8005971.jpg,CLUTTER_SIDEWALK,958.9456787109375,657.440673828125,354.9686279296875,194.39813232421875,0.5168259739875793
9,6b248c6c07dfbb03e1a042b3d8005971.jpg,CLUTTER_SIDEWALK,530.3265380859375,4.929025173187256,338.42724609375,190.2114715576172,0.4521200656890869
9,6b248c6c07dfbb03e1a042b3d8005971.jpg,CLUTTER_SIDEWALK,785.1735229492188,230.05450439453125,343.70013427734375,190.9081268310547,0.44267404079437256
4,6aff4b98b5fa92084bb69fc597391062.jpg,CONSTRUCTION_ROAD,959.1217041015625,576.7617797851562,237.01866149902344,130.71009826660156,0.450276255607605
4,6aff4b98b5fa92084bb69fc597391062.jpg,CONSTRUCTION_ROAD,218.34059143066406,0.0,255.49835205078125,154.47605895996094,0.4064296782016754
0,6ad16a6419750f245b37bef7107d0f66.jpg,GRAFFITI,682.5707397460938,576.8479614257812,229.04624938964844,162.9729766845703,0.6880245804786682
0,6ad16a6419750f245b37bef7107d0f66.jpg,GRAFFITI,711.6547241210938,635.6962890625,224.1087646484375,146.10848999023438,0.6525744199752808
3,6ac1183644f6e84c9da9da12787a9a66.jpg,GARBAGE,919.3770141601562,816.9476318359375,315.7091064453125,232.81700134277344,0.7601427435874939
9,6ac1183644f6e84c9da9da12787a9a66.jpg,CLUTTER_SIDEWALK,245.6724395751953,1.8824986219406128,300.396484375,179.69354248046875,0.4418574273586273
3,6abe223779ee3a1889f4d520ce73ef39.jpg,GARBAGE,767.8582153320312,332.0299072265625,528.5320434570312,169.01473999023438,0.8104416728019714
3,6abe223779ee3a1889f4d520ce73ef39.jpg,GARBAGE,362.55615234375,4.0610833168029785,540.0,172.6244354248047,0.6800721883773804
3,6abe223779ee3a1889f4d520ce73ef39.jpg,GARBAGE,618.01513671875,163.13258361816406,540.0,370.11126708984375,0.6580100059509277
8,6abe223779ee3a1889f4d520ce73ef39.jpg,SAND_ON_ROAD,960.0,559.007568359375,540.0,88.1258773803711,0.5459132194519043
0,6abe223779ee3a1889f4d520ce73ef39.jpg,GRAFFITI,761.5380859375,503.3699035644531,154.79808044433594,0.0,0.5337650775909424
3,6abe223779ee3a1889f4d520ce73ef39.jpg,GARBAGE,551.5009765625,100.548095703125,435.0640869140625,63.52447509765625,0.5276427268981934
3,6abe223779ee3a1889f4d520ce73ef39.jpg,GARBAGE,713.3856201171875,411.31988525390625,478.2122802734375,298.2572021484375,0.418165922164917
3,6abe223779ee3a1889f4d520ce73ef39.jpg,GARBAGE,151.68960571289062,3.39619779586792,350.1664733886719,178.6312255859375,0.4087098240852356
3,6aaaa1df559932779cffe709b965b1da.jpg,GARBAGE,713.297119140625,647.83642578125,226.65065002441406,173.0364532470703,0.7186346650123596
8,6a95a7003c4caf2b8c69efaaac8e2095.jpg,SAND_ON_ROAD,314.98077392578125,145.0304718017578,250.73724365234375,156.78085327148438,0.8033153414726257
8,6a95a7003c4caf2b8c69efaaac8e2095.jpg,SAND_ON_ROAD,202.9137725830078,18.562917709350586,267.066162109375,156.20677185058594,0.7860465049743652
8,6a95a7003c4caf2b8c69efaaac8e2095.jpg,SAND_ON_ROAD,404.7079162597656,258.7862854003906,240.18710327148438,153.6770477294922,0.7609436511993408
8,6a95a7003c4caf2b8c69efaaac8e2095.jpg,SAND_ON_ROAD,513.9940795898438,362.9384765625,233.57986450195312,158.39332580566406,0.6533039808273315
8,6a95a7003c4caf2b8c69efaaac8e2095.jpg,SAND_ON_ROAD,78.29879760742188,0.0,257.3745422363281,162.54969787597656,0.6460567116737366
8,6a95a7003c4caf2b8c69efaaac8e2095.jpg,SAND_ON_ROAD,855.1688232421875,708.8282470703125,206.4959716796875,135.7222137451172,0.5967608094215393
8,6a95a7003c4caf2b8c69efaaac8e2095.jpg,SAND_ON_ROAD,442.0165710449219,335.51336669921875,228.36474609375,160.28512573242188,0.5626983046531677
8,6a95a7003c4caf2b8c69efaaac8e2095.jpg,SAND_ON_ROAD,869.9788208007812,766.0061645507812,198.0376434326172,142.60765075683594,0.5079770088195801
8,6a95a7003c4caf2b8c69efaaac8e2095.jpg,SAND_ON_ROAD,560.7078247070312,415.982666015625,228.6900634765625,163.35711669921875,0.49269285798072815
8,6a95a7003c4caf2b8c69efaaac8e2095.jpg,SAND_ON_ROAD,616.6994018554688,535.3031005859375,209.11752319335938,161.79269409179688,0.4119498133659363
4,6a533c4ab8409efa937f661257e279f1.jpg,CONSTRUCTION_ROAD,463.9231262207031,324.8453674316406,248.36572265625,167.64529418945312,0.6696845889091492
4,6a533c4ab8409efa937f661257e279f1.jpg,CONSTRUCTION_ROAD,322.6185302734375,0.1561410129070282,329.49658203125,91.3094482421875,0.6660348176956177
4,6a533c4ab8409efa937f661257e279f1.jpg,CONSTRUCTION_ROAD,397.4789123535156,194.40673828125,280.9089050292969,129.26412963867188,0.6394854187965393
2,6a27cb5a15a264d70f16d0a3f1464780.jpg,POTHOLES,829.452880859375,431.5948486328125,540.0,306.0486755371094,0.5372338891029358
4,6a27cb5a15a264d70f16d0a3f1464780.jpg,CONSTRUCTION_ROAD,590.5260009765625,1.2695748805999756,534.0709838867188,68.99573516845703,0.47164422273635864
0,6a19e0c044e1738ef32442b80f226255.jpg,GRAFFITI,418.6008605957031,322.1709899902344,177.9111785888672,112.34685516357422,0.6270397901535034
3,6a17c471c4381cffeb530b9a78f737c7.jpg,GARBAGE,957.4883422851562,855.4931640625,309.41717529296875,228.33531188964844,0.7218614816665649
7,6987a585bb70c49e43eb00338ae5b22f.jpg,BAD_BILLBOARD,960.0,802.5017700195312,114.70903778076172,0.0,0.6407971978187561
7,6987a585bb70c49e43eb00338ae5b22f.jpg,BAD_BILLBOARD,909.8557739257812,713.4254760742188,133.56031799316406,17.902347564697266,0.4804833233356476
3,6977a44c296653f9810943a23a754354.jpg,GARBAGE,640.0848388671875,572.2348022460938,278.7806091308594,219.38699340820312,0.6945138573646545
3,6977a44c296653f9810943a23a754354.jpg,GARBAGE,960.0,759.6203002929688,324.9235534667969,163.2178497314453,0.684257447719574
3,6977a44c296653f9810943a23a754354.jpg,GARBAGE,919.165771484375,811.5498046875,379.487060546875,309.4295349121094,0.6216683983802795
3,6977a44c296653f9810943a23a754354.jpg,GARBAGE,131.38645935058594,0.27656009793281555,368.49432373046875,216.13304138183594,0.607296884059906
3,6977a44c296653f9810943a23a754354.jpg,GARBAGE,840.9572143554688,624.7965087890625,324.9296569824219,180.11253356933594,0.5195788145065308
4,692ebcd824a78e05f5c7f8fb5ec66060.jpg,CONSTRUCTION_ROAD,842.9921264648438,698.0270385742188,281.8428039550781,161.8619842529297,0.732578694820404
3,692ebcd824a78e05f5c7f8fb5ec66060.jpg,GARBAGE,445.7309875488281,319.9903869628906,294.8038635253906,206.744873046875,0.7117344737052917
4,692ebcd824a78e05f5c7f8fb5ec66060.jpg,CONSTRUCTION_ROAD,959.993896484375,885.0931396484375,270.09112548828125,169.822265625,0.4620097577571869
9,691ac30ec7f51eaef3e4440ac81288fa.jpg,CLUTTER_SIDEWALK,241.5501251220703,64.68505096435547,270.0272216796875,206.80577087402344,0.44687002897262573
3,691ac30ec7f51eaef3e4440ac81288fa.jpg,GARBAGE,814.0615844726562,736.6878051757812,228.5919952392578,177.0714874267578,0.4378266930580139
3,68f4be9e969596715ae564330b09fc75.jpg,GARBAGE,344.4369201660156,220.15660095214844,439.9261474609375,361.32440185546875,0.6902523040771484
3,68f4be9e969596715ae564330b09fc75.jpg,GARBAGE,493.17108154296875,414.37530517578125,328.0654602050781,268.2601013183594,0.472358763217926
3,68f4be9e969596715ae564330b09fc75.jpg,GARBAGE,168.35362243652344,73.59514617919922,409.6129455566406,343.631591796875,0.4635626971721649
2,68b1cd2697f0ef91584701f3a9bb8744.jpg,POTHOLES,737.504638671875,572.4469604492188,343.3415222167969,250.39712524414062,0.5778634548187256
3,68b1cd2697f0ef91584701f3a9bb8744.jpg,GARBAGE,747.6649169921875,682.4146728515625,276.4353942871094,229.93125915527344,0.4639595150947571
3,68ace3b08112478dfac972ebff6f77ff.jpg,GARBAGE,218.44912719726562,137.82730102539062,223.8157501220703,167.5604248046875,0.59486985206604
3,68ace3b08112478dfac972ebff6f77ff.jpg,GARBAGE,273.544189453125,177.37155151367188,190.9271240234375,131.95681762695312,0.5886349081993103
3,68ace3b08112478dfac972ebff6f77ff.jpg,GARBAGE,185.8760528564453,75.77378845214844,215.02243041992188,133.29647827148438,0.4038698375225067
3,689e6892f133035977a22d2c1a0e4b79.jpg,GARBAGE,238.20980834960938,187.68772888183594,241.01942443847656,203.45620727539062,0.6179861426353455
8,689e6892f133035977a22d2c1a0e4b79.jpg,SAND_ON_ROAD,572.7389526367188,479.1599426269531,232.0489501953125,178.9007110595703,0.4437847137451172
3,68827079728d40c7900e3ee791690edf.jpg,GARBAGE,960.0,878.1470947265625,293.34942626953125,210.20623779296875,0.5750994086265564
3,68827079728d40c7900e3ee791690edf.jpg,GARBAGE,884.9573974609375,787.1649169921875,267.54486083984375,207.24038696289062,0.40822333097457886
8,684f96caf9ca14c444ba86db2feb480a.jpg,SAND_ON_ROAD,786.0164184570312,662.0371704101562,251.61495971679688,180.1323699951172,0.6944260001182556
2,6806407db8f4902f10fc670d88d625f8.jpg,POTHOLES,519.9822998046875,205.3689422607422,540.0,298.551025390625,0.5423296689987183
3,67e7671185332c65ae3c7e90dd74acee.jpg,GARBAGE,505.070556640625,379.9407043457031,306.08892822265625,202.5840301513672,0.7370887994766235
4,67d071dd8b5c3f2ec11a61a681e5ca62.jpg,CONSTRUCTION_ROAD,662.7760009765625,474.1925048828125,267.084228515625,167.1702880859375,0.7100478410720825
4,67d071dd8b5c3f2ec11a61a681e5ca62.jpg,CONSTRUCTION_ROAD,955.2028198242188,572.6381225585938,355.11895751953125,165.99241638183594,0.5911771655082703
3,67b2a5c39e4402e58e4c1ca4d2537be3.jpg,GARBAGE,240.5324249267578,132.68482971191406,261.0053405761719,187.46063232421875,0.7149375677108765
3,67b2a5c39e4402e58e4c1ca4d2537be3.jpg,GARBAGE,604.6664428710938,560.3350830078125,245.31002807617188,211.30166625976562,0.5124394297599792
3,67b2a5c39e4402e58e4c1ca4d2537be3.jpg,GARBAGE,641.22314453125,600.2802734375,247.96029663085938,209.1217041015625,0.43952134251594543
8,679acb6a89b83be0ca04f74a96d25738.jpg,SAND_ON_ROAD,379.6597900390625,305.80352783203125,244.70730590820312,189.26548767089844,0.5471161603927612
8,679acb6a89b83be0ca04f74a96d25738.jpg,SAND_ON_ROAD,828.1318359375,683.152587890625,256.6993408203125,189.77955627441406,0.5455854535102844
3,6793e434a5dedcfd002e132e104d2b2a.jpg,GARBAGE,357.7846984863281,206.49440002441406,359.15283203125,263.6123352050781,0.7148011326789856
3,6793e434a5dedcfd002e132e104d2b2a.jpg,GARBAGE,795.391845703125,592.5968627929688,350.1111145019531,240.54747009277344,0.7124212980270386
3,6793e434a5dedcfd002e132e104d2b2a.jpg,GARBAGE,553.8189697265625,412.4299011230469,306.5173645019531,205.5818634033203,0.698111891746521
3,6793e434a5dedcfd002e132e104d2b2a.jpg,GARBAGE,693.1797485351562,559.2651977539062,275.12445068359375,171.504150390625,0.681679904460907
3,6793e434a5dedcfd002e132e104d2b2a.jpg,GARBAGE,960.0,792.81201171875,357.9963073730469,240.57858276367188,0.5501818656921387
3,6793e434a5dedcfd002e132e104d2b2a.jpg,GARBAGE,209.2098846435547,91.58100891113281,366.14794921875,285.561279296875,0.4740920662879944
3,6793e434a5dedcfd002e132e104d2b2a.jpg,GARBAGE,860.332763671875,679.97802734375,314.3936767578125,188.14532470703125,0.4699855148792267
3,6793e434a5dedcfd002e132e104d2b2a.jpg,GARBAGE,749.6425170898438,701.5784301757812,239.0123291015625,196.81954956054688,0.4682014286518097
3,6793e434a5dedcfd002e132e104d2b2a.jpg,GARBAGE,496.74951171875,395.4018249511719,398.9208068847656,334.7989501953125,0.4502362310886383
3,6793e434a5dedcfd002e132e104d2b2a.jpg,GARBAGE,484.8686218261719,415.5706787109375,250.82168579101562,186.0348358154297,0.42749637365341187
3,67935070023c991db576412a053fa9f3.jpg,GARBAGE,321.63970947265625,203.373291015625,359.6573791503906,286.8760070800781,0.6323487162590027
2,67935070023c991db576412a053fa9f3.jpg,POTHOLES,227.40086364746094,0.0,540.0,393.0467834472656,0.5672110915184021
0,67935070023c991db576412a053fa9f3.jpg,GRAFFITI,177.82470703125,47.68938446044922,290.5792236328125,209.6893310546875,0.4462836682796478
9,678444d4178dd666cca18412d1025497.jpg,CLUTTER_SIDEWALK,960.0,287.9339294433594,340.2904357910156,170.61434936523438,0.5669599175453186
9,678444d4178dd666cca18412d1025497.jpg,CLUTTER_SIDEWALK,442.0395812988281,6.453683376312256,327.0678405761719,169.81541442871094,0.42828369140625
4,677229d0ba47cfa621a7f5b843b24dd6.jpg,CONSTRUCTION_ROAD,387.2615661621094,222.18780517578125,245.52854919433594,137.12527465820312,0.6812834143638611
4,677229d0ba47cfa621a7f5b843b24dd6.jpg,CONSTRUCTION_ROAD,431.1207580566406,313.71429443359375,229.53103637695312,155.52272033691406,0.6610225439071655
3,6765c29e1ed64eab60d9ad93188d4fda.jpg,GARBAGE,665.3099975585938,568.8195190429688,322.8841247558594,240.52947998046875,0.6276377439498901
3,6765c29e1ed64eab60d9ad93188d4fda.jpg,GARBAGE,295.6855773925781,184.4542999267578,282.0563659667969,213.18821716308594,0.614185631275177
7,6765c29e1ed64eab60d9ad93188d4fda.jpg,BAD_BILLBOARD,164.70947265625,0.0,197.98037719726562,125.69835662841797,0.570382833480835
2,675afaf1c9b09807d8d0e694445dc55a.jpg,POTHOLES,387.28302001953125,200.60394287109375,432.82745361328125,286.1728820800781,0.6552692651748657
4,675498d5f39afa76ec93cd80a9bf2277.jpg,CONSTRUCTION_ROAD,934.7618408203125,773.2256469726562,337.4651184082031,155.9225616455078,0.6817792057991028
4,675498d5f39afa76ec93cd80a9bf2277.jpg,CONSTRUCTION_ROAD,960.0,125.68032836914062,540.0,175.78932189941406,0.5564061999320984
4,675498d5f39afa76ec93cd80a9bf2277.jpg,CONSTRUCTION_ROAD,585.0028686523438,395.8164978027344,258.04486083984375,168.81912231445312,0.527111828327179
4,675498d5f39afa76ec93cd80a9bf2277.jpg,CONSTRUCTION_ROAD,171.44187927246094,0.0,340.08197021484375,166.0168914794922,0.5080913305282593
4,675498d5f39afa76ec93cd80a9bf2277.jpg,CONSTRUCTION_ROAD,416.04833984375,8.511505126953125,330.9841613769531,162.1246337890625,0.4858797490596771
4,675498d5f39afa76ec93cd80a9bf2277.jpg,CONSTRUCTION_ROAD,958.14013671875,715.5239868164062,510.1858215332031,219.59449768066406,0.4746226668357849
3,674bc35e35d80de9818d07e0920b6f98.jpg,GARBAGE,199.65164184570312,118.30095672607422,195.01678466796875,146.20626831054688,0.631219744682312
3,674bc35e35d80de9818d07e0920b6f98.jpg,GARBAGE,365.1429138183594,304.7511291503906,198.12025451660156,151.7755126953125,0.5798282623291016
3,674bc35e35d80de9818d07e0920b6f98.jpg,GARBAGE,399.21923828125,342.614013671875,198.08668518066406,153.86935424804688,0.5650572776794434
3,674bc35e35d80de9818d07e0920b6f98.jpg,GARBAGE,694.459228515625,598.5629272460938,199.66448974609375,145.51339721679688,0.5130575895309448
8,674b5212410d51ddf94285abfecc49f6.jpg,SAND_ON_ROAD,299.02691650390625,146.37139892578125,219.66690063476562,140.2931671142578,0.6913710832595825
3,674b5212410d51ddf94285abfecc49f6.jpg,GARBAGE,87.62188720703125,3.809953451156616,260.9684143066406,202.93527221679688,0.4143345057964325
8,674b5212410d51ddf94285abfecc49f6.jpg,SAND_ON_ROAD,701.20703125,569.7181396484375,235.4914093017578,161.19744873046875,0.40531954169273376
,6744014e2a93b246f1e7c711708feeb4.jpg,,,,,,
4,671994f0860f5d6a9c25b5045de753fe.jpg,CONSTRUCTION_ROAD,644.242919921875,0.0,497.29486083984375,126.91694641113281,0.753463089466095
4,671994f0860f5d6a9c25b5045de753fe.jpg,CONSTRUCTION_ROAD,957.0656127929688,364.3989562988281,487.3545837402344,152.86265563964844,0.6867367029190063
3,671994f0860f5d6a9c25b5045de753fe.jpg,GARBAGE,561.7313842773438,413.82843017578125,503.8135681152344,408.0474853515625,0.5633567571640015
4,671994f0860f5d6a9c25b5045de753fe.jpg,CONSTRUCTION_ROAD,852.6812744140625,468.4131774902344,253.49612426757812,128.28550720214844,0.5248213410377502
